scheme,board_id,size_class,mask_ratio,mask_idx,target_number,rank,top1,top3,top5,top10,active_module_count_mean,abstain_rate,no_informative_modules_rate,score_std,final_score_std
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,56,20,0,0,0,0,2.1666666666666665,0.7860082304526749,0.0,0.07885967402576924,0.07885967402576924
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,56,22,0,0,0,0,1.7083333333333333,0.831275720164609,0.0,0.08974374427548064,0.08974374427548064
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,56,24,0,0,0,0,9.375,0.0,0.0,0.08143477576073684,0.08143477576073684
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,56,23,0,0,0,0,9.375,0.0,0.0,0.08865706069740804,0.08865706069740804
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,57,6,0,0,0,1,9.291666666666666,0.0,0.0,0.08929777884969967,0.08929777884969967
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,57,11,0,0,0,0,4.583333333333333,0.5435684647302904,0.0,0.0738520558606429,0.0738520558606429
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,57,8,0,0,0,1,2.0833333333333335,0.7925311203319502,0.0,0.0779942827078003,0.0779942827078003
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,57,6,0,0,0,1,1.5416666666666667,0.8464730290456431,0.0,0.0840541770474694,0.0840541770474694
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,57,7,0,0,0,1,9.291666666666666,0.0,0.0,0.07951455669028187,0.07951455669028187
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,57,6,0,0,0,1,9.375,0.0,0.0,0.08929777884969967,0.08929777884969967
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,59,1,1,1,1,1,9.25,0.0,0.0,0.09519017333904933,0.09519017333904933
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,59,6,0,0,0,1,4.541666666666667,0.5458333333333333,0.0,0.07326436949566618,0.07326436949566618
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,59,1,1,1,1,1,1.9583333333333333,0.8041666666666667,0.0,0.08302765238407378,0.08302765238407378
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,59,2,0,1,1,1,1.5,0.85,0.0,0.09336223377727118,0.09336223377727118
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,59,2,0,1,1,1,9.25,0.0,0.0,0.08091904402254142,0.08091904402254142
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,59,1,1,1,1,1,9.375,0.0,0.0,0.09519017333904933,0.09519017333904933
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,60,13,0,0,0,0,9.25,0.0,0.0,0.09734355198307762,0.09734355198307762
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,60,8,0,0,0,1,4.541666666666667,0.5458333333333333,0.0,0.07247356323084524,0.07247356323084524
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,60,14,0,0,0,0,2.0,0.8,0.0,0.08190737416959384,0.08190737416959384
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,60,16,0,0,0,0,1.5,0.85,0.0,0.08561449713816659,0.08561449713816659
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,60,10,0,0,0,1,9.25,0.0,0.0,0.08108384914803674,0.08108384914803674
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,60,13,0,0,0,0,9.375,0.0,0.0,0.09734355198307762,0.09734355198307762
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,61,10,0,0,0,1,9.291666666666666,0.0,0.0,0.1018440865910475,0.1018440865910475
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,61,14,0,0,0,0,4.541666666666667,0.5477178423236515,0.0,0.07406791914261648,0.07406791914261648
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,61,18,0,0,0,0,2.0,0.8008298755186722,0.0,0.08218186264209879,0.08218186264209879
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,61,11,0,0,0,0,1.5416666666666667,0.8464730290456431,0.0,0.08262786454655938,0.08262786454655938
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,61,15,0,0,0,0,9.291666666666666,0.0,0.0,0.08177946479659573,0.08177946479659573
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,61,10,0,0,0,1,9.333333333333334,0.0,0.0,0.1018440865910475,0.1018440865910475
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,63,3,0,1,1,1,9.291666666666666,0.0,0.0,0.08304983309640401,0.08304983309640401
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,63,3,0,1,1,1,4.458333333333333,0.5596707818930041,0.0,0.07216482037072344,0.07216482037072344
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,63,6,0,0,0,1,2.0833333333333335,0.7942386831275721,0.0,0.08008290373766651,0.08008290373766651
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,63,1,1,1,1,1,1.5416666666666667,0.8477366255144033,0.0,0.08451973603982935,0.08451973603982935
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,63,2,0,1,1,1,9.291666666666666,0.0,0.0,0.07401984766901315,0.07401984766901315
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,63,3,0,1,1,1,9.375,0.0,0.0,0.08304983309640401,0.08304983309640401
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,71,16,0,0,0,0,9.208333333333334,0.0,0.0,0.08772344292022571,0.08772344292022571
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,71,18,0,0,0,0,4.416666666666667,0.5619834710743802,0.0,0.06696139313201588,0.06696139313201588
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,71,15,0,0,0,0,2.0416666666666665,0.7975206611570248,0.0,0.07782144262496582,0.07782144262496582
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,71,16,0,0,0,0,1.5416666666666667,0.8471074380165289,0.0,0.08200078990987869,0.08200078990987869
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,71,16,0,0,0,0,9.208333333333334,0.0,0.0,0.07333803576466752,0.07333803576466752
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,71,16,0,0,0,0,9.375,0.0,0.0,0.08772344292022571,0.08772344292022571
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,75,1,1,1,1,1,9.375,0.0,0.0,0.09358411970751265,0.09358411970751265
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,75,1,1,1,1,1,4.458333333333333,0.5650406504065041,0.0,0.06528547701975886,0.06528547701975886
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,75,5,0,0,1,1,2.2083333333333335,0.7845528455284553,0.0,0.08580990401889665,0.08580990401889665
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,75,9,0,0,0,1,1.7083333333333333,0.8333333333333334,0.0,0.08903560213489525,0.08903560213489525
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,75,1,1,1,1,1,9.375,0.0,0.0,0.09545524275675904,0.09545524275675904
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.3,0,75,1,1,1,1,1,9.375,0.0,0.0,0.09358411970751265,0.09358411970751265
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,2,11,0,0,0,0,9.35,0.0,0.0,0.11167481391377028,0.11167481391377028
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,2,5,0,0,1,1,3.125,0.6898263027295285,0.0,0.06709422279191693,0.06709422279191693
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,2,1,1,1,1,1,1.7,0.8312655086848635,0.1,0.08016433150885824,0.08016433150885824
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,2,1,1,1,1,1,1.3,0.8709677419354839,0.1,0.08044401040064132,0.08044401040064132
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,2,6,0,0,0,1,9.35,0.0,0.0,0.08023509858670637,0.08023509858670637
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,2,11,0,0,0,0,8.075,0.0,0.0,0.11167481391377028,0.11167481391377028
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,3,12,0,0,0,0,9.275,0.0,0.0,0.11695636736826984,0.11695636736826984
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,3,3,0,1,1,1,3.175,0.6825,0.0,0.06752271878862204,0.06752271878862204
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,3,2,0,1,1,1,1.725,0.8275,0.075,0.07687798415020385,0.07687798415020385
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,3,3,0,1,1,1,1.25,0.875,0.1,0.08050868382188889,0.08050868382188889
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,3,10,0,0,0,1,9.275,0.0,0.0,0.10217887421110577,0.10217887421110577
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,3,12,0,0,0,0,8.0,0.0,0.0,0.11695636736826984,0.11695636736826984
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,4,11,0,0,0,0,9.325,0.0,0.0,0.11730235221175866,0.11730235221175866
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,4,1,1,1,1,1,3.275,0.6741293532338308,0.0,0.06656570785447169,0.06656570785447169
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,4,7,0,0,0,1,1.825,0.818407960199005,0.05,0.06685086712624269,0.06685086712624269
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,4,10,0,0,0,1,1.375,0.8631840796019901,0.05,0.07073329246560596,0.07073329246560596
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,4,7,0,0,0,1,9.325,0.0,0.0,0.10171323494038749,0.10171323494038749
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,4,11,0,0,0,0,8.05,0.0,0.0,0.11730235221175866,0.11730235221175866
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,5,28,0,0,0,0,9.425,0.0,0.0,0.11729520718653327,0.11729520718653327
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,5,23,0,0,0,0,3.375,0.6674876847290641,0.0,0.06668554058462296,0.06668554058462296
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,5,30,0,0,0,0,1.95,0.8078817733990148,0.05,0.06824729593419024,0.06824729593419024
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,5,33,0,0,0,0,1.425,0.8596059113300493,0.05,0.06869918001602755,0.06869918001602755
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,5,16,0,0,0,0,9.425,0.0,0.0,0.10210144140350007,0.10210144140350007
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,5,28,0,0,0,0,8.15,0.0,0.0,0.11729520718653327,0.11729520718653327
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,13,24,0,0,0,0,9.3,0.0,0.0,0.11712116204400005,0.11712116204400005
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,13,12,0,0,0,0,3.45,0.655860349127182,0.0,0.07705433522266633,0.07705433522266633
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,13,11,0,0,0,0,2.05,0.7955112219451371,0.05,0.08755177853976095,0.08755177853976095
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,13,7,0,0,0,1,1.475,0.8528678304239401,0.05,0.08197685009594415,0.08197685009594415
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,13,19,0,0,0,0,9.3,0.0,0.0,0.09294365296603871,0.09294365296603871
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,13,24,0,0,0,0,8.025,0.0,0.0,0.11712116204400005,0.11712116204400005
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,16,15,0,0,0,0,9.425,0.0,0.0,0.11528992703827771,0.11528992703827771
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,16,23,0,0,0,0,3.725,0.6330049261083743,0.0,0.08015381274498516,0.08015381274498516
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,16,25,0,0,0,0,2.25,0.7783251231527094,0.05,0.07882742741166716,0.07882742741166716
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,16,22,0,0,0,0,1.7,0.8325123152709359,0.1,0.08212709133724509,0.08212709133724509
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,16,14,0,0,0,0,9.425,0.0,0.0,0.0874703504105677,0.0874703504105677
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,16,15,0,0,0,0,8.15,0.0,0.0,0.1152899270382777,0.1152899270382777
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,18,34,0,0,0,0,9.3,0.0,0.0,0.11396218021864862,0.11396218021864862
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,18,35,0,0,0,0,3.625,0.6384039900249376,0.0,0.07931614468709919,0.07931614468709919
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,18,29,0,0,0,0,2.175,0.7830423940149626,0.05,0.07968124094608245,0.07968124094608245
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,18,30,0,0,0,0,1.7,0.830423940149626,0.05,0.08460594946385633,0.08460594946385633
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,18,32,0,0,0,0,9.3,0.0,0.0,0.07905236453795125,0.07905236453795125
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,18,34,0,0,0,0,8.025,0.0,0.0,0.11396218021864862,0.11396218021864862
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,19,7,0,0,0,1,9.3,0.0,0.0,0.11317661431679053,0.11317661431679053
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,19,3,0,1,1,1,3.65,0.6359102244389028,0.0,0.07830810182645183,0.07830810182645183
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,19,6,0,0,0,1,2.175,0.7830423940149626,0.05,0.08070915737825407,0.08070915737825407
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,19,6,0,0,0,1,1.6,0.8403990024937655,0.05,0.08201776348061893,0.08201776348061893
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,19,1,1,1,1,1,9.3,0.0,0.0,0.08010972354705682,0.08010972354705682
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,19,7,0,0,0,1,8.025,0.0,0.0,0.11317661431679053,0.11317661431679053
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,20,23,0,0,0,0,9.325,0.0,0.0,0.11251820820109212,0.11251820820109212
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,20,22,0,0,0,0,3.7,0.6318407960199005,0.0,0.07832229890321046,0.07832229890321046
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,20,18,0,0,0,0,2.3,0.7711442786069652,0.025,0.08770088959458748,0.08770088959458748
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,20,23,0,0,0,0,1.625,0.8383084577114428,0.05,0.0791988379429598,0.0791988379429598
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,20,30,0,0,0,0,9.325,0.0,0.0,0.08035046515090292,0.08035046515090292
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,20,23,0,0,0,0,8.05,0.0,0.0,0.11251820820109214,0.11251820820109214
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,22,38,0,0,0,0,9.35,0.0,0.0,0.11282360195399165,0.11282360195399165
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,22,33,0,0,0,0,3.75,0.6287128712871287,0.0,0.07828996000497059,0.07828996000497059
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,22,33,0,0,0,0,2.275,0.7747524752475248,0.025,0.09152876586484718,0.09152876586484718
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,22,32,0,0,0,0,1.625,0.8391089108910891,0.05,0.07730245794639354,0.07730245794639354
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,22,37,0,0,0,0,9.35,0.0,0.0,0.08107159325741113,0.08107159325741113
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,22,38,0,0,0,0,8.1,0.0,0.0,0.11282360195399165,0.11282360195399165
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,27,2,0,1,1,1,9.35,0.0,0.0,0.11422372365542928,0.11422372365542928
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,27,6,0,0,0,1,3.675,0.6361386138613861,0.0,0.07378071752633757,0.07378071752633757
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,27,13,0,0,0,0,2.25,0.7772277227722773,0.0,0.07217943258058268,0.07217943258058268
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,27,3,0,1,1,1,1.6,0.8415841584158416,0.1,0.08892829549771002,0.08892829549771002
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,27,3,0,1,1,1,9.35,0.0,0.0,0.08276167613743553,0.08276167613743553
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,27,2,0,1,1,1,8.075,0.0,0.0,0.11422372365542927,0.11422372365542927
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,29,12,0,0,0,0,9.35,0.0,0.0,0.1092600120069012,0.1092600120069012
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,29,12,0,0,0,0,3.65,0.6386138613861386,0.0,0.07483353172857897,0.07483353172857897
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,29,4,0,0,1,1,2.125,0.7896039603960396,0.05,0.08018207945617814,0.08018207945617814
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,29,9,0,0,0,1,1.525,0.849009900990099,0.125,0.08486698336496255,0.08486698336496255
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,29,10,0,0,0,1,9.35,0.0,0.0,0.0799913832154606,0.0799913832154606
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,29,12,0,0,0,0,8.1,0.0,0.0,0.10926001200690119,0.10926001200690119
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,32,2,0,1,1,1,9.35,0.0,0.0,0.12166015102651381,0.12166015102651381
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,32,15,0,0,0,0,3.5,0.652605459057072,0.0,0.08072631922673579,0.08072631922673579
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,32,32,0,0,0,0,1.925,0.8089330024813896,0.125,0.08691958357024875,0.08691958357024875
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,32,33,0,0,0,0,1.425,0.858560794044665,0.125,0.08537059105787133,0.08537059105787133
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,32,14,0,0,0,0,9.35,0.0,0.0,0.08779328258825869,0.08779328258825869
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,32,2,0,1,1,1,8.05,0.0,0.0,0.12166015102651381,0.12166015102651381
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,33,14,0,0,0,0,9.275,0.0,0.0,0.1203194300586736,0.1203194300586736
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,33,12,0,0,0,0,3.375,0.6625,0.0,0.08328617595029714,0.08328617595029714
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,33,16,0,0,0,0,1.8,0.82,0.125,0.0903446568609677,0.0903446568609677
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,33,9,0,0,0,1,1.375,0.8625,0.125,0.08720810465486437,0.08720810465486437
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,33,17,0,0,0,0,9.275,0.0,0.0,0.08638703667845546,0.08638703667845546
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,33,14,0,0,0,0,8.0,0.0,0.0,0.1203194300586736,0.1203194300586736
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,35,16,0,0,0,0,9.375,0.0,0.0,0.11948302766215851,0.11948302766215851
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,35,3,0,1,1,1,3.45,0.6575682382133995,0.0,0.0843207831007207,0.0843207831007207
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,35,14,0,0,0,0,1.925,0.8089330024813896,0.05,0.08011016926256884,0.08011016926256884
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,35,2,0,1,1,1,1.4,0.8610421836228288,0.1,0.08282639330885919,0.08282639330885919
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,35,3,0,1,1,1,9.375,0.0,0.0,0.0974900695334367,0.0974900695334367
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,35,16,0,0,0,0,8.075,0.0,0.0,0.1194830276621585,0.1194830276621585
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,36,4,0,0,1,1,9.425,0.0,0.0,0.11998445768607846,0.11998445768607846
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,36,17,0,0,0,0,3.5,0.6551724137931034,0.0,0.08505565995212216,0.08505565995212216
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,36,18,0,0,0,0,2.0,0.8029556650246306,0.05,0.08212253286711668,0.08212253286711668
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,36,26,0,0,0,0,1.425,0.8596059113300493,0.125,0.08741083962412889,0.08741083962412889
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,36,6,0,0,0,1,9.425,0.0,0.0,0.0991990424379053,0.0991990424379053
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,36,4,0,0,1,1,8.15,0.0,0.0,0.11998445768607846,0.11998445768607846
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,39,38,0,0,0,0,9.3,0.0,0.0,0.12085534932903227,0.12085534932903227
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,39,30,0,0,0,0,3.275,0.6733167082294265,0.0,0.08492429215999801,0.08492429215999801
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,39,31,0,0,0,0,1.825,0.8179551122194514,0.05,0.07862649695769311,0.07862649695769311
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,39,32,0,0,0,0,1.325,0.8678304239401496,0.075,0.08642510509524864,0.08642510509524864
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,39,39,0,0,0,0,9.3,0.0,0.0,0.09854814464193011,0.09854814464193011
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,39,38,0,0,0,0,8.025,0.0,0.0,0.12085534932903227,0.12085534932903227
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,40,21,0,0,0,0,9.325,0.0,0.0,0.12097978861348209,0.12097978861348209
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,40,22,0,0,0,0,3.3,0.6716417910447762,0.0,0.0838827649924982,0.0838827649924982
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,40,25,0,0,0,0,1.825,0.818407960199005,0.05,0.07836467549845832,0.07836467549845832
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,40,27,0,0,0,0,1.325,0.8681592039800995,0.075,0.08427851489955601,0.08427851489955601
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,40,22,0,0,0,0,9.325,0.0,0.0,0.0981837814384223,0.0981837814384223
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,40,21,0,0,0,0,8.05,0.0,0.0,0.12097978861348208,0.12097978861348208
baseline,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,43,12,0,0,0,0,9.3,0.0,0.0,0.1272988840930962,0.1272988840930962
hard_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,43,3,0,1,1,1,3.125,0.6875,0.0,0.08417775889141997,0.08417775889141997
hard_gate_055,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,43,15,0,0,0,0,1.75,0.825,0.05,0.0882231967343238,0.0882231967343238
hard_gate_060,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,43,3,0,1,1,1,1.325,0.8675,0.075,0.09560364308842775,0.09560364308842775
soft_gate_050,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,43,5,0,0,1,1,9.3,0.0,0.0,0.11238363849081714,0.11238363849081714
centered_weighted_sum,xlsx:樣本2:Sheet40:2:1:8x10,8x10,0.5,0,43,12,0,0,0,0,8.0,0.0,0.0,0.1272988840930962,0.1272988840930962
