variant,size_class,board_id,target_row,target_col,target_number,rank,top1_hit,top3_hit,top5_hit,top10_hit,spatial_applied,spatial_affected_count,spatial_total_penalty,topk_max_cluster_size,topk_adjacent_pair_rate
C_evidence_aware_mmr,10x8,10x8_1,8,5,51,1,1,1,1,1,1,3,0.081,3.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,2,4,63,29,0,0,0,0,1,3,0.1205,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,3,3,49,38,0,0,0,0,1,3,0.081,3.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,2,6,38,19,0,0,0,0,1,2,0.16,3.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_1,6,7,17,28,0,0,0,0,1,3,0.0675,4.0,0.13333333333333333
C_evidence_aware_mmr,10x8,10x8_1,10,2,42,7,0,0,0,1,1,2,0.054,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_1,4,8,52,26,0,0,0,0,1,3,0.081,3.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_1,10,5,20,31,0,0,0,0,1,2,0.054,3.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_1,10,7,24,13,0,0,0,0,1,2,0.054,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_1,2,2,73,40,0,0,0,0,1,2,0.054,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,3,7,53,17,0,0,0,0,1,3,0.081,3.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_1,8,7,15,34,0,0,0,0,1,2,0.0935,3.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,7,5,34,21,0,0,0,0,1,2,0.107,4.0,0.13333333333333333
C_evidence_aware_mmr,10x8,10x8_1,9,1,45,34,0,0,0,0,1,1,0.027,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_1,7,3,67,29,0,0,0,0,1,2,0.107,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_1,8,2,69,34,0,0,0,0,1,2,0.107,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_1,3,4,13,9,0,0,0,1,1,2,0.0935,3.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,8,6,28,13,0,0,0,0,1,3,0.134,4.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_1,1,6,12,2,0,1,1,1,1,2,0.0935,3.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,9,4,58,8,0,0,0,1,1,3,0.081,5.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_1,3,2,76,32,0,0,0,0,1,2,0.107,3.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_1,4,3,68,19,0,0,0,0,1,2,0.107,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_1,5,6,6,22,0,0,0,0,1,2,0.0935,2.0,0.022222222222222223
C_evidence_aware_mmr,10x8,10x8_1,3,5,31,5,0,0,1,1,1,2,0.107,4.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_1,5,4,30,40,0,0,0,0,1,2,0.107,5.0,0.13333333333333333
C_evidence_aware_mmr,10x8,10x8_1,10,1,32,3,0,1,1,1,1,2,0.107,3.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_1,8,4,70,18,0,0,0,0,1,2,0.107,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,9,1,90,46,0,0,0,0,1,2,0.107,4.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,3,11,52,51,0,0,0,0,1,2,0.054,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,10,7,99,26,0,0,0,0,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,5,10,106,6,0,0,0,1,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,4,9,75,48,0,0,0,0,1,2,0.16,2.0,0.022222222222222223
C_evidence_aware_mmr,10x12,10x12_0,8,7,24,38,0,0,0,0,1,2,0.054,5.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,4,1,18,10,0,0,0,1,1,3,0.081,6.0,0.13333333333333333
C_evidence_aware_mmr,10x12,10x12_0,1,4,4,2,0,1,1,1,1,4,0.126,4.0,0.15555555555555556
C_evidence_aware_mmr,10x12,10x12_0,9,9,69,57,0,0,0,0,1,3,0.17,2.0,0.022222222222222223
C_evidence_aware_mmr,10x12,10x12_0,2,3,83,49,0,0,0,0,1,1,0.027,4.0,0.1111111111111111
C_evidence_aware_mmr,10x12,10x12_0,2,7,43,39,0,0,0,0,1,2,0.054,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_0,5,11,88,17,0,0,0,0,1,2,0.107,4.0,0.1111111111111111
C_evidence_aware_mmr,10x12,10x12_0,1,1,23,55,0,0,0,0,1,2,0.054,5.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,9,12,66,23,0,0,0,0,1,2,0.09,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_0,10,9,84,29,0,0,0,0,1,1,0.027,4.0,0.1111111111111111
C_evidence_aware_mmr,10x12,10x12_0,6,12,48,5,0,0,1,1,1,1,0.027,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,6,3,55,2,0,1,1,1,1,1,0.0135,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,6,4,11,24,0,0,0,0,1,4,0.0945,9.0,0.3111111111111111
C_evidence_aware_mmr,10x12,10x12_0,8,12,70,14,0,0,0,0,1,3,0.17,2.0,0.022222222222222223
C_evidence_aware_mmr,10x12,10x12_0,3,12,21,55,0,0,0,0,1,2,0.054,6.0,0.17777777777777778
C_evidence_aware_mmr,10x12,10x12_0,1,3,102,53,0,0,0,0,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,3,3,107,59,0,0,0,0,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,3,9,50,13,0,0,0,0,1,1,0.027,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,6,11,111,24,0,0,0,0,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,4,10,60,25,0,0,0,0,1,2,0.0405,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_0,2,9,34,11,0,0,0,0,1,2,0.054,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,6,2,41,15,0,0,0,0,1,1,0.027,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,1,5,89,31,0,0,0,0,1,2,0.107,4.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,3,7,36,24,0,0,0,0,1,2,0.054,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,9,8,120,8,0,0,0,1,1,3,0.081,5.0,0.15555555555555556
C_evidence_aware_mmr,10x12,10x12_0,5,6,9,32,0,0,0,0,1,5,0.1745,7.0,0.26666666666666666
C_evidence_aware_mmr,10x12,10x12_0,9,4,86,54,0,0,0,0,1,2,0.16,2.0,0.022222222222222223
C_evidence_aware_mmr,10x12,10x12_0,10,1,112,44,0,0,0,0,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,7,10,64,8,0,0,0,1,1,2,0.0585,3.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_0,3,2,47,49,0,0,0,0,1,1,0.027,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_0,7,4,54,42,0,0,0,0,1,1,0.027,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,10,5,92,41,0,0,0,0,1,2,0.107,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,9,5,94,31,0,0,0,0,1,2,0.16,3.0,0.1111111111111111
C_evidence_aware_mmr,10x12,10x12_0,2,1,14,9,0,0,0,1,1,5,0.135,7.0,0.2222222222222222
C_evidence_aware_mmr,10x12,10x12_0,8,10,103,32,0,0,0,0,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,6,8,28,33,0,0,0,0,1,2,0.107,4.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,7,6,63,56,0,0,0,0,1,2,0.125,2.0,0.022222222222222223
C_evidence_aware_mmr,10x12,10x12_0,7,12,108,10,0,0,0,1,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,7,5,30,3,0,1,1,1,1,3,0.099,3.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,7,2,38,8,0,0,0,1,1,2,0.054,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,6,6,13,55,0,0,0,0,1,5,0.135,7.0,0.2222222222222222
C_evidence_aware_mmr,10x12,10x12_0,3,5,45,17,0,0,0,0,1,2,0.054,3.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,10,8,33,4,0,0,1,1,1,2,0.0405,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,2,4,118,49,0,0,0,0,1,3,0.134,5.0,0.15555555555555556
C_evidence_aware_mmr,10x12,10x12_0,5,3,113,54,0,0,0,0,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,6,9,26,19,0,0,0,0,1,3,0.081,5.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,9,7,87,11,0,0,0,0,1,2,0.107,4.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,5,12,68,24,0,0,0,0,1,3,0.17,2.0,0.022222222222222223
C_evidence_aware_mmr,10x12,10x12_0,9,10,35,45,0,0,0,0,1,1,0.027,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,2,10,82,33,0,0,0,0,1,1,0.027,5.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,9,2,51,4,0,0,1,1,1,1,0.027,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_0,8,5,2,60,0,0,0,0,1,2,0.072,4.0,0.13333333333333333
C_evidence_aware_mmr,10x12,10x12_0,6,5,42,37,0,0,0,0,1,1,0.027,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_0,3,6,109,34,0,0,0,0,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_0,7,8,100,25,0,0,0,0,1,1,0.08,3.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_1,9,6,102,19,0,0,0,0,1,4,0.285,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_1,9,12,88,27,0,0,0,0,1,5,0.312,3.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_1,8,8,32,56,0,0,0,0,1,5,0.312,4.0,0.13333333333333333
C_evidence_aware_mmr,10x12,10x12_1,4,5,77,30,0,0,0,0,1,4,0.232,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_1,2,11,96,59,0,0,0,0,1,4,0.267,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_1,7,4,30,4,0,0,1,1,1,5,0.312,4.0,0.17777777777777778
C_evidence_aware_mmr,10x12,10x12_1,9,1,86,52,0,0,0,0,1,3,0.24,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_1,8,9,85,2,0,1,1,1,1,4,0.2625,2.0,0.022222222222222223
C_evidence_aware_mmr,10x12,10x12_1,8,10,44,46,0,0,0,0,1,4,0.285,5.0,0.13333333333333333
C_evidence_aware_mmr,10x12,10x12_1,5,6,19,32,0,0,0,0,1,5,0.241,6.0,0.24444444444444444
C_evidence_aware_mmr,10x12,10x12_1,6,4,56,9,0,0,0,1,1,4,0.2535,5.0,0.13333333333333333
C_evidence_aware_mmr,10x12,10x12_1,2,5,50,8,0,0,0,1,1,4,0.2535,5.0,0.17777777777777778
C_evidence_aware_mmr,10x12,10x12_1,10,8,27,50,0,0,0,0,1,4,0.214,4.0,0.17777777777777778
C_evidence_aware_mmr,10x12,10x12_1,7,8,117,21,0,0,0,0,1,4,0.126,3.0,0.15555555555555556
C_evidence_aware_mmr,10x12,10x12_1,8,11,90,16,0,0,0,0,1,5,0.1745,4.0,0.2222222222222222
C_evidence_aware_mmr,10x12,10x12_1,8,5,17,59,0,0,0,0,1,5,0.241,6.0,0.24444444444444444
C_evidence_aware_mmr,10x12,10x12_1,1,1,60,38,0,0,0,0,1,4,0.267,6.0,0.24444444444444444
C_evidence_aware_mmr,10x12,10x12_1,7,2,1,20,0,0,0,0,1,5,0.1575,7.0,0.24444444444444444
C_evidence_aware_mmr,10x12,10x12_1,3,12,36,39,0,0,0,0,1,5,0.33,4.0,0.1111111111111111
C_evidence_aware_mmr,10x12,10x12_1,3,4,31,27,0,0,0,0,1,5,0.312,4.0,0.13333333333333333
C_evidence_aware_mmr,10x12,10x12_1,6,9,21,37,0,0,0,0,1,4,0.161,4.0,0.17777777777777778
C_evidence_aware_mmr,10x12,10x12_1,4,2,13,14,0,0,0,0,1,5,0.2275,6.0,0.24444444444444444
C_evidence_aware_mmr,10x12,10x12_1,8,12,115,6,0,0,0,1,1,5,0.188,4.0,0.15555555555555556
C_evidence_aware_mmr,10x12,10x12_1,1,8,58,15,0,0,0,0,1,4,0.32,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_1,3,1,91,53,0,0,0,0,1,5,0.2805,4.0,0.15555555555555556
C_evidence_aware_mmr,10x12,10x12_1,8,4,108,31,0,0,0,0,1,5,0.365,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_1,7,6,63,53,0,0,0,0,1,5,0.2275,4.0,0.1111111111111111
C_evidence_aware_mmr,10x12,10x12_1,3,11,49,33,0,0,0,0,1,4,0.2535,5.0,0.17777777777777778
C_evidence_aware_mmr,10x12,10x12_1,1,6,8,31,0,0,0,0,1,5,0.1575,7.0,0.28888888888888886
C_evidence_aware_mmr,10x12,10x12_1,6,12,113,16,0,0,0,0,1,5,0.1215,4.0,0.15555555555555556
C_evidence_aware_mmr,10x12,10x12_1,5,5,43,2,0,1,1,1,1,4,0.232,5.0,0.15555555555555556
C_evidence_aware_mmr,10x12,10x12_1,4,4,64,50,0,0,0,0,1,4,0.214,4.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_1,10,6,99,1,1,1,1,1,1,4,0.285,4.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_1,10,10,16,58,0,0,0,0,1,5,0.241,6.0,0.24444444444444444
C_evidence_aware_mmr,10x12,10x12_1,5,7,52,17,0,0,0,0,1,4,0.285,6.0,0.2222222222222222
C_evidence_aware_mmr,10x12,10x12_1,10,3,61,60,0,0,0,0,1,5,0.347,6.0,0.2222222222222222
C_evidence_aware_mmr,10x12,10x12_1,5,2,120,36,0,0,0,0,1,5,0.33,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_1,9,8,4,37,0,0,0,0,1,4,0.1655,4.0,0.2222222222222222
C_evidence_aware_mmr,10x12,10x12_1,5,11,18,39,0,0,0,0,1,5,0.241,6.0,0.24444444444444444
C_evidence_aware_mmr,10x12,10x12_1,1,2,7,4,0,0,1,1,1,5,0.1575,7.0,0.28888888888888886
C_evidence_aware_mmr,10x12,10x12_1,2,4,109,34,0,0,0,0,1,5,0.365,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_1,7,9,104,21,0,0,0,0,1,5,0.312,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_1,7,11,26,11,0,0,0,0,1,4,0.214,4.0,0.17777777777777778
C_evidence_aware_mmr,10x12,10x12_1,7,3,73,37,0,0,0,0,1,5,0.259,4.0,0.08888888888888889
C_evidence_aware_mmr,10x12,10x12_1,6,5,35,32,0,0,0,0,1,5,0.33,4.0,0.1111111111111111
C_evidence_aware_mmr,10x12,10x12_1,4,1,55,4,0,0,1,1,1,4,0.2535,5.0,0.17777777777777778
C_evidence_aware_mmr,10x12,10x12_1,7,5,46,6,0,0,0,1,1,4,0.285,5.0,0.2
C_evidence_aware_mmr,10x12,10x12_1,2,7,67,26,0,0,0,0,1,4,0.214,4.0,0.1111111111111111
C_evidence_aware_mmr,10x12,10x12_1,3,7,54,44,0,0,0,0,1,4,0.2535,6.0,0.2222222222222222
C_evidence_aware_mmr,10x12,10x12_1,6,3,95,27,0,0,0,0,1,5,0.294,5.0,0.1111111111111111
C_evidence_aware_mmr,10x12,10x12_1,10,7,6,52,0,0,0,0,1,5,0.1925,7.0,0.28888888888888886
C_evidence_aware_mmr,10x12,10x12_1,2,2,14,3,0,1,1,1,1,5,0.2275,6.0,0.24444444444444444
C_evidence_aware_mmr,10x12,10x12_1,10,12,111,7,0,0,0,1,1,5,0.365,2.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_1,5,1,97,50,0,0,0,0,1,4,0.214,3.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_1,9,5,119,22,0,0,0,0,1,5,0.33,3.0,0.06666666666666667
C_evidence_aware_mmr,10x12,10x12_1,10,5,11,54,0,0,0,0,1,5,0.2275,7.0,0.28888888888888886
C_evidence_aware_mmr,10x12,10x12_1,5,4,10,29,0,0,0,0,1,5,0.2275,7.0,0.28888888888888886
C_evidence_aware_mmr,10x12,10x12_1,9,3,22,42,0,0,0,0,1,4,0.161,4.0,0.17777777777777778
C_evidence_aware_mmr,10x12,10x12_1,4,9,101,57,0,0,0,0,1,4,0.232,2.0,0.044444444444444446
C_evidence_aware_mmr,10x12,10x12_1,2,1,33,6,0,0,0,1,1,5,0.365,4.0,0.1111111111111111
