issue,draw_date,numbers,day_issue_index
114073029,2025-12-26,"[6, 7, 12, 17, 20, 26, 30, 31, 39, 43, 45, 51, 54, 55, 59, 62, 64, 68, 78, 80]",152
114073030,2025-12-26,"[3, 18, 19, 27, 28, 31, 32, 38, 43, 44, 47, 49, 50, 55, 56, 59, 60, 70, 71, 75]",153
114073031,2025-12-26,"[5, 13, 20, 21, 22, 26, 28, 29, 31, 36, 39, 46, 47, 51, 53, 60, 63, 65, 67, 70]",154
114073032,2025-12-26,"[4, 9, 13, 22, 23, 24, 26, 31, 40, 47, 49, 53, 55, 58, 60, 62, 63, 71, 72, 76]",155
114073033,2025-12-26,"[1, 4, 5, 7, 12, 17, 32, 42, 44, 45, 47, 48, 53, 57, 61, 63, 68, 71, 75, 77]",156
114073034,2025-12-26,"[3, 5, 11, 31, 34, 39, 43, 45, 51, 55, 56, 58, 59, 60, 61, 64, 67, 68, 72, 75]",157
114073035,2025-12-26,"[6, 14, 16, 18, 19, 23, 28, 30, 38, 49, 51, 52, 53, 55, 69, 72, 73, 76, 77, 78]",158
114073036,2025-12-26,"[8, 11, 12, 23, 28, 30, 32, 33, 37, 38, 41, 42, 46, 58, 61, 66, 69, 74, 76, 78]",159
114073037,2025-12-26,"[9, 11, 14, 15, 19, 23, 24, 31, 34, 35, 39, 44, 47, 57, 58, 59, 61, 67, 68, 74]",160
114073038,2025-12-26,"[2, 9, 13, 18, 20, 22, 25, 33, 38, 40, 45, 50, 53, 56, 57, 61, 64, 71, 73, 74]",161
114073039,2025-12-26,"[4, 11, 17, 23, 25, 31, 35, 41, 44, 45, 46, 48, 49, 60, 61, 65, 73, 74, 76, 77]",162
114073040,2025-12-26,"[5, 9, 14, 15, 17, 20, 24, 33, 36, 42, 43, 46, 47, 51, 52, 54, 66, 72, 73, 74]",163
114073041,2025-12-26,"[7, 13, 15, 16, 17, 18, 19, 25, 33, 37, 38, 47, 50, 51, 52, 59, 65, 68, 69, 74]",164
114073042,2025-12-26,"[8, 12, 13, 15, 22, 27, 31, 32, 34, 41, 44, 45, 48, 49, 62, 64, 67, 70, 79, 80]",165
114073043,2025-12-26,"[1, 2, 4, 7, 12, 15, 18, 24, 26, 37, 49, 51, 52, 54, 57, 62, 72, 77, 79, 80]",166
114073044,2025-12-26,"[2, 3, 4, 5, 9, 13, 24, 28, 30, 32, 34, 41, 52, 54, 55, 56, 63, 71, 73, 78]",167
114073045,2025-12-26,"[2, 8, 9, 12, 16, 19, 20, 24, 27, 28, 34, 38, 41, 45, 46, 56, 58, 61, 76, 80]",168
114073046,2025-12-26,"[11, 13, 20, 21, 25, 28, 31, 35, 36, 42, 43, 45, 48, 55, 56, 61, 62, 64, 69, 70]",169
114073047,2025-12-26,"[1, 20, 21, 22, 23, 27, 29, 32, 41, 43, 50, 53, 58, 59, 61, 63, 69, 73, 75, 80]",170
114073048,2025-12-26,"[3, 5, 9, 13, 14, 17, 22, 25, 32, 39, 40, 50, 51, 55, 60, 63, 71, 74, 75, 78]",171
114073049,2025-12-26,"[1, 2, 8, 12, 16, 22, 28, 32, 35, 36, 38, 39, 42, 47, 50, 60, 70, 75, 79, 80]",172
114073050,2025-12-26,"[2, 6, 7, 8, 9, 17, 19, 22, 33, 40, 43, 47, 57, 59, 63, 71, 73, 76, 77, 78]",173
114073051,2025-12-26,"[3, 5, 7, 17, 18, 20, 26, 30, 31, 32, 43, 44, 47, 48, 51, 56, 63, 66, 76, 79]",174
114073052,2025-12-26,"[7, 17, 18, 19, 24, 28, 29, 33, 35, 41, 42, 46, 51, 54, 66, 69, 72, 76, 78, 79]",175
114073053,2025-12-26,"[3, 4, 14, 16, 18, 21, 28, 30, 34, 37, 38, 39, 43, 47, 48, 53, 54, 60, 62, 78]",176
114073054,2025-12-26,"[4, 8, 10, 13, 16, 17, 20, 21, 25, 33, 36, 37, 39, 44, 48, 51, 53, 68, 69, 74]",177
114073055,2025-12-26,"[6, 9, 10, 11, 14, 15, 19, 28, 32, 38, 43, 46, 48, 54, 57, 66, 68, 71, 74, 79]",178
114073056,2025-12-26,"[5, 10, 12, 18, 20, 22, 23, 24, 28, 30, 34, 36, 47, 48, 50, 65, 66, 67, 68, 80]",179
114073057,2025-12-26,"[3, 12, 18, 22, 24, 28, 30, 35, 37, 39, 44, 47, 49, 53, 55, 60, 66, 70, 72, 78]",180
114073058,2025-12-26,"[3, 7, 10, 17, 18, 19, 20, 25, 26, 27, 28, 31, 34, 47, 48, 49, 53, 56, 62, 64]",181
114073059,2025-12-26,"[7, 12, 20, 22, 24, 25, 27, 31, 34, 36, 37, 40, 43, 47, 50, 63, 70, 74, 78, 80]",182
114073060,2025-12-26,"[4, 7, 8, 20, 24, 26, 30, 31, 32, 34, 43, 44, 48, 50, 55, 60, 62, 64, 72, 74]",183
114073061,2025-12-26,"[1, 5, 7, 17, 20, 23, 25, 35, 36, 37, 41, 47, 49, 54, 63, 65, 67, 72, 74, 76]",184
114073062,2025-12-26,"[1, 19, 21, 26, 27, 28, 31, 32, 33, 51, 58, 63, 64, 66, 70, 72, 74, 77, 78, 79]",185
114073063,2025-12-26,"[9, 14, 20, 28, 29, 31, 38, 41, 49, 54, 58, 60, 69, 71, 72, 73, 74, 76, 77, 78]",186
114073064,2025-12-26,"[3, 5, 10, 12, 16, 19, 28, 40, 42, 44, 47, 48, 52, 61, 64, 65, 74, 75, 76, 78]",187
114073065,2025-12-26,"[4, 6, 7, 10, 12, 15, 23, 26, 35, 36, 50, 58, 60, 61, 63, 64, 66, 69, 72, 74]",188
114073066,2025-12-26,"[2, 5, 8, 12, 27, 32, 33, 34, 35, 39, 44, 47, 48, 52, 60, 68, 72, 74, 75, 77]",189
114073067,2025-12-26,"[3, 4, 8, 13, 17, 19, 22, 24, 27, 33, 35, 53, 54, 56, 57, 63, 67, 72, 75, 76]",190
114073068,2025-12-26,"[2, 10, 11, 12, 20, 21, 24, 29, 32, 40, 45, 55, 59, 60, 65, 71, 74, 78, 79, 80]",191
114073069,2025-12-26,"[17, 19, 22, 24, 28, 31, 35, 38, 42, 45, 49, 53, 54, 58, 65, 68, 69, 76, 79, 80]",192
114073070,2025-12-26,"[2, 3, 10, 11, 17, 20, 21, 24, 26, 27, 30, 35, 38, 45, 55, 64, 67, 73, 74, 78]",193
114073071,2025-12-26,"[3, 6, 15, 16, 17, 19, 23, 34, 36, 37, 38, 44, 46, 47, 61, 62, 65, 72, 73, 79]",194
114073072,2025-12-26,"[1, 3, 4, 5, 13, 16, 27, 34, 38, 40, 41, 45, 47, 52, 57, 58, 66, 69, 75, 76]",195
114073073,2025-12-26,"[3, 4, 5, 12, 15, 18, 21, 22, 30, 36, 38, 41, 42, 48, 51, 57, 70, 74, 75, 78]",196
114073074,2025-12-26,"[2, 8, 9, 16, 17, 22, 26, 28, 30, 47, 49, 50, 54, 57, 61, 71, 72, 73, 77, 78]",197
114073075,2025-12-26,"[3, 5, 8, 9, 12, 16, 20, 30, 33, 35, 39, 47, 59, 62, 64, 73, 76, 77, 79, 80]",198
114073076,2025-12-26,"[5, 11, 12, 30, 31, 37, 43, 44, 47, 48, 49, 55, 63, 64, 68, 69, 73, 76, 77, 78]",199
114073077,2025-12-26,"[1, 6, 12, 14, 15, 20, 24, 27, 32, 39, 41, 47, 59, 61, 69, 71, 73, 76, 79, 80]",200
114073078,2025-12-26,"[1, 2, 11, 17, 18, 19, 20, 23, 26, 32, 41, 57, 58, 60, 61, 66, 71, 75, 77, 79]",201
114073079,2025-12-26,"[1, 5, 6, 9, 11, 14, 15, 24, 26, 27, 40, 43, 44, 46, 47, 52, 62, 75, 77, 78]",202
114073080,2025-12-26,"[4, 18, 19, 22, 23, 25, 26, 29, 30, 38, 40, 41, 45, 50, 57, 61, 68, 70, 77, 80]",203
114073081,2025-12-27,"[7, 9, 11, 16, 20, 24, 38, 41, 46, 48, 52, 58, 59, 62, 63, 66, 71, 73, 78, 80]",1
