遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙
賓果賓果,115006114,2026/01/31,171900,6876,43750,4,11,12,17,18,20,23,31,33,39,43,47,48,51,59,62,66,72,75,80,72,－,－
賓果賓果,115006115,2026/01/31,166875,6675,73550,3,8,15,19,21,27,30,31,35,42,44,49,54,58,61,63,69,76,78,79,63,－,－
賓果賓果,115006116,2026/01/31,176525,7061,122225,4,12,14,32,33,37,40,41,42,47,50,54,57,59,63,65,67,76,77,79,79,大,－
賓果賓果,115006117,2026/01/31,174575,6983,62400,5,7,9,11,12,25,30,35,37,41,42,49,50,52,54,57,60,63,72,78,07,－,－
賓果賓果,115006118,2026/01/31,193575,7743,72150,2,9,12,14,16,17,19,28,29,31,33,37,45,54,57,65,66,70,71,76,71,－,－
賓果賓果,115006119,2026/01/31,199900,7996,84475,17,23,26,29,30,36,39,42,44,48,49,57,61,64,67,68,71,75,76,78,64,大,－
賓果賓果,115006120,2026/01/31,195050,7802,121125,3,6,10,13,14,18,20,23,28,30,31,32,36,39,48,53,60,67,70,79,03,小,－
賓果賓果,115006121,2026/01/31,213000,8520,174700,4,8,9,13,22,23,37,38,47,51,53,54,55,57,58,66,67,70,77,79,08,－,－
賓果賓果,115006122,2026/01/31,232425,9297,106350,2,5,6,7,13,14,16,18,20,21,27,30,41,45,46,48,50,68,72,73,13,－,－
賓果賓果,115006123,2026/01/31,260125,10405,105675,1,6,9,12,13,22,25,31,34,35,36,44,47,49,50,51,52,59,61,72,49,－,－
賓果賓果,115006124,2026/01/31,278625,11145,106125,5,10,11,24,29,34,36,41,44,45,50,52,56,58,60,67,71,73,78,79,05,大,－
賓果賓果,115006125,2026/01/31,325375,13015,512325,2,10,11,12,13,15,20,22,24,30,33,37,45,50,52,60,63,64,76,80,22,－,雙
賓果賓果,115006126,2026/01/31,250250,10010,122575,1,3,5,26,29,32,38,45,47,49,51,53,59,64,65,67,68,71,74,79,29,大,單
賓果賓果,115006127,2026/01/31,240325,9613,127650,5,9,12,14,17,21,26,27,28,29,34,41,43,50,54,57,61,72,73,79,09,－,－
賓果賓果,115006128,2026/01/31,264250,10570,114425,1,4,6,13,22,23,26,31,32,34,39,43,45,52,57,59,65,66,68,75,31,－,－
賓果賓果,115006129,2026/01/31,266325,10653,229625,8,16,22,31,33,35,40,41,43,46,49,52,54,55,64,66,68,70,76,80,66,大,雙
賓果賓果,115006130,2026/01/31,272125,10885,161575,4,7,13,17,19,20,23,24,27,28,32,44,60,61,66,69,71,73,75,77,61,－,－
賓果賓果,115006131,2026/01/31,255225,10209,2497250,4,6,9,10,11,12,13,15,16,17,18,19,25,26,29,30,31,42,44,76,19,小,－
賓果賓果,115006132,2026/01/31,275200,11008,119675,4,12,15,18,24,29,34,37,45,47,50,52,53,59,65,67,74,76,77,79,29,－,－
賓果賓果,115006133,2026/01/31,276150,11046,110575,8,24,25,29,30,31,32,37,40,42,44,48,52,54,57,59,60,61,68,79,37,－,－
賓果賓果,115006134,2026/01/31,285250,11410,238650,4,6,14,15,16,17,20,22,27,32,34,37,39,41,44,64,65,70,74,80,14,小,雙
賓果賓果,115006135,2026/01/31,279200,11168,188150,1,3,6,7,9,10,12,14,17,26,27,41,45,46,50,54,56,61,63,70,09,－,－
賓果賓果,115006136,2026/01/31,281000,11240,115250,1,3,11,24,25,34,36,38,40,41,42,46,52,57,58,68,75,76,78,80,46,－,雙
賓果賓果,115006137,2026/01/31,290975,11639,76325,2,5,9,13,16,20,21,27,30,34,37,40,48,52,53,55,57,65,67,74,53,－,－
賓果賓果,115006138,2026/01/31,316875,12675,102400,4,5,13,16,17,18,24,27,44,45,53,54,58,60,62,65,68,72,74,79,60,－,－
賓果賓果,115006139,2026/01/31,316225,12649,606400,4,5,10,17,22,28,32,46,52,56,58,63,67,70,72,74,75,76,78,80,78,大,雙
賓果賓果,115006140,2026/01/31,285600,11424,108600,2,10,11,15,16,19,21,22,25,31,40,49,53,56,58,59,60,68,76,79,11,－,－
賓果賓果,115006141,2026/01/31,284775,11391,153200,4,6,8,10,15,18,22,33,36,39,43,45,46,47,48,56,60,62,69,70,18,－,雙
賓果賓果,115006142,2026/01/31,293800,11752,339225,4,5,6,8,17,20,21,22,24,27,34,37,38,43,44,47,57,62,63,68,27,小,－
賓果賓果,115006143,2026/01/31,287575,11503,126975,1,3,8,19,23,31,33,34,35,39,40,42,45,55,56,57,64,65,75,77,64,－,單
賓果賓果,115006144,2026/01/31,295350,11814,143625,6,14,18,21,25,26,27,30,33,36,42,48,51,53,68,70,71,74,78,80,42,－,雙
賓果賓果,115006145,2026/01/31,298650,11946,116675,2,5,8,10,13,21,31,32,34,46,47,49,52,57,58,61,62,64,68,78,58,－,－
賓果賓果,115006146,2026/01/31,318550,12742,322975,5,18,22,24,27,43,44,45,48,50,52,54,60,63,67,68,69,74,76,79,50,大,－
賓果賓果,115006147,2026/01/31,298875,11955,113000,2,3,4,9,15,21,30,31,42,46,49,50,55,62,68,69,70,72,74,80,02,－,－
賓果賓果,115006148,2026/01/31,297775,11911,140475,1,4,6,15,18,21,22,36,38,43,44,47,49,52,53,58,60,70,72,74,53,－,雙
賓果賓果,115006149,2026/01/31,297500,11900,101400,2,3,14,15,16,19,23,30,34,38,40,46,54,55,69,70,71,73,74,78,70,－,－
賓果賓果,115006150,2026/01/31,311950,12478,126525,7,8,11,17,24,26,29,32,37,42,52,53,54,57,60,61,75,76,79,80,60,－,－
賓果賓果,115006151,2026/01/31,309500,12380,310325,11,14,27,34,35,38,41,45,48,59,63,64,65,67,70,72,74,76,77,80,34,大,－
賓果賓果,115006152,2026/01/31,312625,12505,181100,9,16,19,24,25,30,40,41,42,44,49,51,54,56,57,58,62,63,75,77,24,大,－
賓果賓果,115006153,2026/01/31,325475,13019,120925,2,7,9,11,14,23,26,33,39,41,44,46,48,49,53,64,68,70,71,77,68,－,－
賓果賓果,115006154,2026/01/31,312950,12518,208150,1,10,11,14,19,21,22,24,28,32,47,48,51,53,54,57,67,73,74,75,24,－,－
賓果賓果,115006155,2026/01/31,323125,12925,145950,4,7,13,17,20,23,25,28,37,43,46,56,62,63,66,67,73,77,79,80,23,－,－
賓果賓果,115006156,2026/01/31,337650,13506,256775,1,2,3,4,15,18,22,23,25,26,29,35,44,45,55,60,62,65,71,80,44,－,－
賓果賓果,115006157,2026/01/31,331375,13255,95975,2,6,24,26,28,32,36,38,45,49,59,60,64,65,67,70,71,73,75,80,73,－,－
賓果賓果,115006158,2026/01/31,354050,14162,281775,2,6,8,11,13,14,25,26,28,31,33,36,48,54,58,62,69,76,78,80,13,－,雙
賓果賓果,115006159,2026/01/31,349975,13999,129525,4,6,11,15,18,20,22,28,38,40,46,50,51,57,62,63,71,74,75,76,75,－,雙
賓果賓果,115006160,2026/01/31,311975,12479,259250,1,2,4,5,9,20,23,26,30,32,33,35,38,39,42,45,52,58,64,80,20,小,－
賓果賓果,115006161,2026/01/31,308425,12337,180450,4,18,24,26,35,37,38,41,46,49,52,55,58,60,62,64,66,69,70,80,58,大,雙
賓果賓果,115006162,2026/01/31,316000,12640,214050,3,11,13,19,34,35,37,39,40,49,50,53,60,62,65,67,68,70,72,80,39,－,－
賓果賓果,115006163,2026/01/31,298125,11925,250600,4,6,18,29,33,36,37,41,46,47,49,53,56,60,63,64,67,71,76,78,33,大,－
賓果賓果,115006164,2026/01/31,297725,11909,137300,6,10,13,19,23,24,27,29,37,39,40,44,46,53,57,58,59,60,68,80,57,－,－
賓果賓果,115006165,2026/01/31,298925,11957,254650,5,8,12,13,18,20,22,26,35,39,44,46,49,58,62,65,66,68,71,80,39,－,雙
賓果賓果,115006166,2026/01/31,315625,12625,131125,1,2,16,18,24,34,39,40,47,51,55,57,59,66,68,70,73,74,79,80,24,－,－
賓果賓果,115006167,2026/01/31,314250,12570,128125,4,11,13,15,21,31,32,38,43,47,48,53,56,57,62,64,65,67,73,76,04,－,－
賓果賓果,115006168,2026/01/31,320700,12828,274325,1,5,7,15,28,40,42,44,50,52,54,55,63,64,65,70,71,72,78,79,05,大,－
賓果賓果,115006169,2026/01/31,317975,12719,273800,7,8,11,19,20,21,22,33,35,36,37,44,45,49,50,54,55,67,70,72,55,－,－
賓果賓果,115006170,2026/01/31,313675,12547,141750,6,8,11,17,23,25,26,28,32,33,42,46,47,51,53,62,63,64,72,80,51,－,－
賓果賓果,115006171,2026/01/31,321500,12860,97200,1,12,13,17,22,30,32,35,37,39,41,43,44,54,60,65,70,71,72,73,73,－,－
賓果賓果,115006172,2026/01/31,326950,13078,191400,5,10,12,14,26,37,38,42,46,47,50,51,52,64,66,70,72,76,78,79,47,大,雙
賓果賓果,115006173,2026/01/31,330975,13239,91150,1,14,16,21,26,28,30,31,37,41,43,47,56,58,60,62,65,74,75,80,56,－,－
賓果賓果,115006174,2026/01/31,336600,13464,114750,2,4,12,15,16,25,29,31,33,36,39,45,53,57,61,62,64,67,70,73,39,－,－
賓果賓果,115006175,2026/01/31,350275,14011,99625,1,5,6,23,25,26,29,32,34,36,42,45,50,52,55,61,67,70,76,79,32,－,－
賓果賓果,115006176,2026/01/31,348500,13940,210375,6,7,17,18,20,22,23,29,32,36,46,50,56,66,67,72,73,74,78,80,20,－,雙
賓果賓果,115006177,2026/01/31,371450,14858,119500,1,4,17,21,29,30,38,39,41,46,47,54,59,60,63,68,73,74,76,77,38,－,－
賓果賓果,115006178,2026/01/31,375650,15026,139525,1,9,14,19,22,24,26,28,32,33,41,43,53,57,66,71,75,76,78,79,76,－,－
賓果賓果,115006179,2026/01/31,392250,15690,102950,2,6,19,21,24,25,27,28,34,36,42,46,48,55,57,61,65,71,73,74,27,－,－
賓果賓果,115006180,2026/01/31,399125,15965,177475,2,9,10,11,15,21,27,31,38,39,44,47,48,53,61,74,75,76,77,80,44,－,－
賓果賓果,115006181,2026/01/31,411175,16447,334875,4,6,8,9,10,13,14,15,16,21,26,30,32,37,54,59,60,63,66,68,59,小,雙
賓果賓果,115006182,2026/01/31,384275,15371,133200,1,5,6,8,15,16,26,27,31,35,37,42,44,59,62,66,69,70,72,77,15,－,－
賓果賓果,115006183,2026/01/31,405000,16200,140850,4,6,20,22,29,34,35,37,43,47,51,54,57,59,62,66,67,71,76,79,79,－,－
賓果賓果,115006184,2026/01/31,426700,17068,122625,6,16,21,25,29,30,34,35,39,44,45,47,50,54,57,60,62,71,73,74,50,－,－
賓果賓果,115006185,2026/01/31,417550,16702,260650,1,5,9,12,16,17,20,30,35,36,40,45,49,52,56,57,62,65,74,80,05,－,－
賓果賓果,115006186,2026/01/31,442250,17690,199175,2,4,10,13,16,17,22,27,33,34,36,46,49,50,60,63,65,66,70,72,50,－,雙
賓果賓果,115006187,2026/01/31,431750,17270,255725,9,15,21,22,31,34,40,44,45,48,52,55,63,64,65,74,75,78,79,80,21,大,－
賓果賓果,115006188,2026/01/31,450700,18028,134975,7,9,10,12,23,26,29,35,42,44,48,50,54,58,64,67,72,73,74,75,58,－,－
賓果賓果,115006189,2026/01/31,429150,17166,317375,2,11,12,23,30,33,42,43,45,49,57,58,60,61,71,74,75,78,79,80,75,大,－
賓果賓果,115006190,2026/01/31,443650,17746,150925,2,7,9,11,17,20,21,23,26,41,43,46,54,58,59,62,63,67,70,72,58,－,－
賓果賓果,115006191,2026/01/31,345575,13823,117925,2,4,5,6,7,10,17,28,36,41,42,46,49,54,55,59,60,67,68,77,54,－,－
賓果賓果,115006192,2026/01/31,440350,17614,88500,7,8,16,20,21,23,29,30,32,33,35,46,48,56,62,64,69,71,75,78,69,－,－
賓果賓果,115006193,2026/01/31,376650,15066,100700,1,3,6,15,16,19,22,28,38,40,44,54,55,58,59,61,67,69,70,71,71,－,－
賓果賓果,115006194,2026/01/31,419700,16788,179050,2,6,10,11,16,20,23,30,36,37,44,49,55,57,61,63,65,66,71,79,10,－,－
賓果賓果,115006195,2026/01/31,400450,16018,325525,4,7,15,16,33,34,39,41,42,47,52,62,66,68,72,73,74,75,76,79,76,大,－
賓果賓果,115006196,2026/01/31,415175,16607,160275,4,6,7,14,16,18,23,27,28,43,45,46,47,48,55,57,58,59,60,77,48,－,－
賓果賓果,115006197,2026/01/31,517425,20697,383925,2,6,9,22,31,35,37,43,46,47,54,55,56,57,59,60,65,66,75,80,31,大,－
賓果賓果,115006198,2026/01/31,382725,15309,138975,1,2,4,12,18,25,28,34,36,38,41,43,45,48,49,58,60,65,66,69,04,－,－
賓果賓果,115006199,2026/01/31,573175,22927,121400,1,2,7,13,20,22,26,31,43,44,47,48,51,55,57,67,68,71,73,78,78,－,－
賓果賓果,115006200,2026/01/31,767450,30698,151575,1,14,16,21,26,29,31,34,45,46,48,50,57,61,68,69,70,72,75,79,26,－,－
賓果賓果,115006201,2026/01/31,820175,32807,142450,2,5,7,11,14,20,24,27,32,36,42,43,49,54,62,64,65,67,72,74,24,－,－
賓果賓果,115006202,2026/01/31,833550,33342,111125,1,7,15,25,26,27,33,34,36,38,40,46,55,58,61,63,69,72,78,79,46,－,－
賓果賓果,115006203,2026/01/31,395275,15811,531900,6,8,11,14,19,25,31,35,40,47,49,57,58,59,61,66,71,77,78,79,08,－,單
賓果賓果,115006204,2026/01/31,355175,14207,183300,9,16,17,28,29,37,38,40,45,48,49,50,51,53,58,59,66,73,74,75,48,－,－
賓果賓果,115006205,2026/01/31,406925,16277,455175,7,9,10,11,12,14,15,19,25,27,32,34,35,38,44,54,56,60,65,73,65,小,－
賓果賓果,115006206,2026/01/31,365950,14638,164425,2,9,10,11,12,16,19,21,32,33,37,47,49,51,60,61,69,72,77,80,16,－,－
賓果賓果,115006207,2026/01/31,371375,14855,115925,2,9,19,26,30,35,36,38,39,41,42,43,51,53,62,64,74,75,77,80,36,－,－
賓果賓果,115006208,2026/01/31,361250,14450,125150,8,9,13,14,16,21,23,25,31,34,35,40,42,43,48,57,58,61,78,80,40,－,－
賓果賓果,115006209,2026/01/31,360725,14429,179200,6,8,15,17,28,29,30,34,36,38,40,50,53,59,66,67,69,70,79,80,59,－,－
賓果賓果,115006210,2026/01/31,396975,15879,404725,5,7,8,18,30,32,34,37,38,40,42,44,45,46,48,52,63,66,72,78,07,－,雙
賓果賓果,115006211,2026/01/31,332650,13306,120425,6,7,19,22,26,27,31,32,41,47,54,55,58,61,67,68,70,75,77,79,47,－,－
賓果賓果,115006212,2026/01/31,329575,13183,107575,1,7,8,14,18,25,27,30,37,39,51,54,60,61,62,63,66,69,75,77,08,－,－
賓果賓果,115006213,2026/01/31,340350,13614,195625,8,9,11,14,20,24,32,34,39,42,50,54,57,58,62,65,76,77,79,80,32,－,雙
賓果賓果,115006214,2026/01/31,335550,13422,120750,6,7,19,21,22,24,27,28,32,35,48,49,54,55,56,59,66,67,68,76,32,－,－
賓果賓果,115006215,2026/01/31,352125,14085,187300,1,5,14,16,18,19,22,25,33,41,43,49,55,61,63,64,68,69,70,71,19,－,單
賓果賓果,115006216,2026/01/31,356075,14243,102975,6,10,13,17,18,23,31,39,43,44,47,49,50,51,57,60,64,70,73,76,31,－,－
賓果賓果,115006217,2026/01/31,353950,14158,106250,1,4,6,8,13,15,23,25,26,31,45,46,50,53,58,59,62,65,74,76,15,－,－
賓果賓果,115006218,2026/01/31,373825,14953,177525,7,9,10,14,19,20,23,26,29,39,40,43,44,53,60,63,68,75,76,78,39,－,－
賓果賓果,115006219,2026/01/31,365175,14607,351100,10,25,26,31,35,36,38,42,44,49,55,58,60,62,68,70,71,72,74,76,38,大,雙
賓果賓果,115006220,2026/01/31,353750,14150,209100,10,12,16,19,21,25,31,34,36,39,47,49,50,56,63,65,69,74,78,79,36,－,－
賓果賓果,115006221,2026/01/31,351500,14060,118775,3,6,8,11,20,21,25,32,49,50,53,57,61,63,65,66,70,74,79,80,79,－,－
賓果賓果,115006222,2026/01/31,340300,13612,167075,4,6,9,10,16,25,36,37,40,41,43,46,47,49,52,56,60,64,74,80,25,－,雙
賓果賓果,115006223,2026/01/31,338050,13522,130425,3,6,9,14,16,21,26,29,35,36,43,45,53,57,60,74,75,77,78,79,53,－,－
賓果賓果,115006224,2026/01/31,332125,13285,201700,2,8,16,23,28,29,34,45,47,50,51,56,63,65,66,68,71,76,79,80,23,大,－
賓果賓果,115006225,2026/01/31,313575,12543,88300,1,5,8,10,22,26,28,34,37,43,50,51,52,59,61,65,67,71,77,79,65,－,－
賓果賓果,115006226,2026/01/31,302925,12117,114850,1,3,8,10,12,18,21,24,28,32,33,42,45,47,59,62,63,69,76,79,03,－,－
賓果賓果,115006227,2026/01/31,303675,12147,125425,2,5,7,10,13,26,29,31,35,36,44,48,50,51,52,53,68,77,78,80,50,－,－
賓果賓果,115006228,2026/01/31,294325,11773,138400,2,4,8,13,14,16,20,22,28,29,36,45,50,57,58,60,74,75,77,80,75,－,雙
賓果賓果,115006229,2026/01/31,308700,12348,149575,4,5,6,13,14,16,21,27,29,42,46,50,51,58,65,68,69,75,76,77,76,－,－
賓果賓果,115006230,2026/01/31,307150,12286,359050,9,17,32,33,36,39,40,45,52,53,54,56,60,66,68,72,75,77,79,80,77,大,－
賓果賓果,115006231,2026/01/31,319525,12781,259550,9,16,30,34,36,37,38,39,40,42,43,45,50,52,56,62,64,66,71,78,56,－,雙
賓果賓果,115006232,2026/01/31,332075,13283,223525,4,10,13,19,23,25,26,27,29,32,43,46,55,57,62,65,72,75,77,80,57,－,－
賓果賓果,115006233,2026/01/31,307950,12318,162925,6,15,17,18,23,25,34,35,40,44,50,52,54,55,60,63,69,72,75,78,55,－,－
賓果賓果,115006234,2026/01/31,317675,12707,93350,3,4,5,11,15,23,30,33,35,37,39,41,46,48,56,60,66,68,70,74,68,－,－
賓果賓果,115006235,2026/01/31,313575,12543,113200,3,11,14,19,24,25,26,34,41,42,43,50,53,55,59,63,67,68,76,78,11,－,－
賓果賓果,115006236,2026/01/31,338000,13520,119625,1,3,5,11,16,21,22,24,31,42,44,46,48,54,55,59,63,65,71,80,55,－,－
賓果賓果,115006237,2026/01/31,343250,13730,94850,5,7,8,9,19,22,24,29,41,42,46,49,56,60,61,63,65,68,70,71,24,－,－
賓果賓果,115006238,2026/01/31,347575,13903,107550,6,9,15,16,21,22,30,32,33,34,39,42,46,47,48,50,71,73,76,78,71,－,－
賓果賓果,115006239,2026/01/31,367900,14716,140025,3,7,16,25,29,31,38,39,44,46,52,53,55,62,65,68,71,73,76,79,07,－,－
賓果賓果,115006240,2026/01/31,348050,13922,594225,1,4,6,8,10,12,17,18,19,20,25,28,29,50,53,57,61,77,78,79,01,小,－
賓果賓果,115006241,2026/01/31,316850,12674,207625,7,10,12,13,14,22,30,32,34,39,40,46,47,48,50,52,58,77,79,80,32,－,雙
賓果賓果,115006242,2026/01/31,317400,12696,108700,7,8,20,21,23,25,30,33,37,45,46,48,52,54,59,64,68,69,72,73,72,－,－
賓果賓果,115006243,2026/01/31,317975,12719,185175,4,6,10,14,24,25,27,30,31,34,38,47,48,49,50,56,57,59,68,76,49,－,雙
賓果賓果,115006244,2026/01/31,401200,16048,201775,4,8,10,22,25,26,27,28,29,31,32,42,52,55,59,61,71,74,75,78,74,－,－
賓果賓果,115006245,2026/01/31,345450,13818,143925,3,5,6,11,18,23,24,32,37,39,42,47,51,53,55,56,60,67,72,77,11,－,－
賓果賓果,115006246,2026/01/31,368300,14732,179675,1,2,3,6,10,15,22,24,25,27,29,47,57,58,59,60,67,70,74,79,03,－,－
賓果賓果,115006247,2026/01/31,350475,14019,174700,3,11,13,16,19,22,27,31,33,34,40,46,56,58,59,64,68,70,73,74,31,－,－
賓果賓果,115006248,2026/01/31,310025,12401,197200,2,3,5,10,13,15,18,25,28,30,51,54,55,61,62,65,67,76,77,80,80,－,－
賓果賓果,115006249,2026/01/31,293050,11722,136650,1,6,8,10,13,14,18,21,30,32,36,43,46,47,57,59,69,72,74,79,13,－,－
賓果賓果,115006250,2026/01/31,301775,12071,679625,12,13,20,21,31,32,33,34,35,36,37,43,44,51,55,56,63,69,71,79,31,－,單
賓果賓果,115006251,2026/01/31,288950,11558,80125,2,6,7,11,21,25,29,35,38,41,47,48,49,51,61,64,68,74,78,80,74,－,－
賓果賓果,115006252,2026/01/31,294950,11798,92025,6,7,8,14,17,19,23,24,26,30,32,33,42,53,56,64,65,73,76,78,07,－,－
賓果賓果,115006253,2026/01/31,244525,9781,82975,2,6,12,17,26,29,30,32,38,40,45,47,48,51,55,56,69,70,73,78,48,－,－
賓果賓果,115006254,2026/01/31,255625,10225,185650,2,6,18,19,24,29,31,32,33,36,39,40,49,52,54,55,56,57,78,80,49,－,－
賓果賓果,115006255,2026/01/31,269175,10767,132475,1,4,6,7,13,25,30,31,35,36,39,46,48,51,62,63,65,67,72,74,67,－,－
賓果賓果,115006256,2026/01/31,270750,10830,89800,3,7,12,20,22,24,25,28,37,40,41,42,48,57,58,63,68,70,76,78,07,－,雙
賓果賓果,115006257,2026/01/31,246525,9861,138200,1,2,5,11,12,15,16,20,26,28,32,41,44,46,54,58,62,67,71,77,26,－,－
賓果賓果,115006258,2026/01/31,252225,10089,262300,3,6,8,10,14,20,21,29,30,31,36,37,38,39,51,57,64,68,74,80,06,小,－
賓果賓果,115006259,2026/01/31,235075,9403,109750,5,9,11,12,16,19,20,25,29,49,52,53,57,64,65,72,73,76,78,80,20,－,－
賓果賓果,115006260,2026/01/31,225475,9019,122475,12,13,17,26,27,28,30,32,36,37,40,42,44,48,52,53,58,63,69,80,27,－,雙
賓果賓果,115006261,2026/01/31,237450,9498,128425,1,6,11,12,25,29,30,40,42,53,58,62,63,68,70,72,75,76,78,79,40,－,－
賓果賓果,115006262,2026/01/31,243700,9748,160600,1,5,10,31,33,38,39,44,48,50,52,54,56,58,59,60,74,75,77,79,05,大,－
賓果賓果,115006263,2026/01/31,214925,8597,113700,9,19,27,28,34,35,39,40,41,42,43,45,46,49,56,61,71,74,75,78,28,－,－
賓果賓果,115006264,2026/01/31,219325,8773,65700,1,6,14,15,21,26,28,37,45,46,49,54,55,60,61,65,66,68,69,74,45,－,－
賓果賓果,115006265,2026/01/31,220075,8803,62250,1,5,7,12,20,23,24,27,30,33,34,41,46,50,51,54,62,71,72,76,30,－,－
賓果賓果,115006266,2026/01/31,216000,8640,247025,3,4,5,13,20,23,26,28,30,34,36,38,40,47,48,58,65,66,68,71,03,小,雙
賓果賓果,115006267,2026/01/31,211875,8475,287000,4,5,6,8,9,10,13,16,17,20,29,31,34,36,43,46,54,55,57,70,57,小,－
賓果賓果,115006268,2026/01/31,207050,8282,118975,1,7,11,16,17,25,26,27,28,29,33,40,45,54,57,63,67,69,70,78,16,－,單
賓果賓果,115006269,2026/01/31,219875,8795,203525,1,7,17,18,21,27,33,35,38,45,46,49,51,58,61,62,63,69,75,79,61,－,單
賓果賓果,115006270,2026/01/31,213750,8550,94125,2,4,5,6,10,28,30,34,42,46,47,50,53,54,58,61,69,71,72,75,53,－,雙
賓果賓果,115006271,2026/01/31,196150,7846,134850,5,6,7,9,14,16,20,21,25,26,27,32,34,44,50,61,71,75,77,78,05,小,－
賓果賓果,115006272,2026/01/31,197625,7905,128025,1,4,7,9,12,21,25,27,37,42,48,50,61,66,70,71,75,76,78,80,75,－,－
賓果賓果,115006273,2026/01/31,199900,7996,62775,1,2,10,14,15,18,27,29,30,37,38,44,46,53,56,65,66,68,73,79,15,－,－
賓果賓果,115006274,2026/01/31,190150,7606,108075,6,12,13,17,21,23,26,27,28,30,38,40,42,48,50,55,57,58,63,65,63,－,－
賓果賓果,115006275,2026/01/31,218475,8739,88525,5,7,15,17,23,28,30,32,48,49,52,54,57,62,69,70,73,75,77,80,75,－,－
賓果賓果,115006276,2026/01/31,193425,7737,46825,9,14,16,19,30,31,35,36,38,45,48,49,50,55,57,61,65,71,76,79,09,－,－
賓果賓果,115006277,2026/01/31,176975,7079,58500,11,12,28,32,33,35,36,37,41,45,48,52,53,54,63,69,72,73,79,80,73,－,－
賓果賓果,115006278,2026/01/31,174575,6983,72850,1,9,11,15,20,22,23,39,40,42,47,49,50,54,57,63,64,71,74,76,71,－,－
賓果賓果,115006279,2026/01/31,178550,7142,114125,6,7,9,16,19,20,23,27,29,38,42,45,47,48,50,51,53,54,55,67,20,－,－
賓果賓果,115006280,2026/01/31,175475,7019,125075,6,12,13,16,17,20,30,42,46,47,48,52,53,56,61,64,66,68,71,73,66,大,雙
賓果賓果,115006281,2026/01/31,167100,6684,67350,2,8,9,12,14,17,22,25,27,31,37,45,48,49,51,54,58,61,62,78,02,－,－
賓果賓果,115006282,2026/01/31,184175,7367,116350,3,5,7,11,12,16,17,23,27,29,40,46,47,49,55,57,61,63,65,77,77,－,單
賓果賓果,115006283,2026/01/31,169600,6784,71975,1,2,4,5,11,15,20,21,26,27,35,46,47,50,55,69,70,74,77,78,46,－,－
賓果賓果,115006284,2026/01/31,170850,6834,110350,1,3,6,14,18,21,23,36,37,41,42,47,48,52,55,61,64,75,76,78,76,－,－
賓果賓果,115006285,2026/01/31,171100,6844,77550,5,6,7,14,19,22,25,26,27,33,37,40,41,42,45,47,56,62,67,69,06,－,－
賓果賓果,115006286,2026/01/31,167400,6696,128225,1,2,3,4,11,12,19,20,21,34,37,43,47,58,62,67,71,73,76,77,04,－,－
賓果賓果,115006287,2026/01/31,154750,6190,46050,2,5,11,12,15,18,27,34,42,49,51,52,59,61,65,66,67,69,74,76,15,－,－
賓果賓果,115006288,2026/01/31,151475,6059,104650,12,15,25,26,36,38,39,46,47,52,54,55,61,64,66,70,72,73,76,80,38,大,雙
賓果賓果,115006289,2026/01/31,164775,6591,71800,5,8,13,19,22,25,29,34,51,56,58,61,63,65,66,68,69,73,74,80,68,－,－
